Customer ID,Gender,State,Region,Age,Product Name,Category,Unit Price,Quantity,Total Price,Shipping Fee,Shipping Status,Order Date
CUST0273,Male,Kerala,South,55,Earbuds,Accessories,100,4,400,18.99,In Transit,16-10-2023
CUST0196,Female,Jharkhand,East,37,Earbuds,Accessories,100,4,400,11.4,Delivered,22-02-2023
CUST0212,Female,Assam,East,62,Mouse,Accessories,30,2,60,8.36,Delivered,17-07-2023
CUST0106,Female,Punjab,East,,Mouse,Accessories,30,5,150,10.03,Delivered,30-06-2023
CUST0133,Male,Chhattisgarh,North,47,Earbuds,Accessories,100,3,300,15,Delivered,09-07-2023
CUST0262,Male,Haryana,West,27,Mouse,Accessories,30,4,120,16.05,Returned,07-05-2023
CUST0280,Female,Delhi,East,44,Keyboard,Accessories,50,4,200,12.3,In Transit,22-03-2023
CUST0074,Male,Jammu & Kashmir,North,36,Watch,Wearables,200,2,400,12.03,Returned,28-08-2023
CUST0300,Female,Uttarakhand,East,,Mouse,Accessories,30,3,90,11.56,In Transit,17-01-2023
CUST0027,Female,Himachal Pradesh,North,36,Laptop,Electronics,1500,4,6000,11.21,,16-10-2023
CUST0016,Male,Tripura,South,61,Phone,Electronics,800,1,800,17.43,Delivered,10-01-2023
CUST0152,Male,Meghalaya,South,69,Phone,Electronics,800,3,2400,13.57,Returned,25-03-2023
CUST0278,Female,Manipur,East,52,Watch,Wearables,200,3,600,10.21,In Transit,29-01-2023
CUST0095,Female,Nagaland,South,60,Phone,Electronics,800,5,4000,18.75,Delivered,19-01-2023
CUST0229,Male,Goa,West,45,Monitor,Electronics,300,1,300,16.7,Delivered,16-09-2023
CUST0128,Male,Arunachal Pradesh,West,52,Monitor,Electronics,300,1,300,14.67,Delivered,21-07-2023
CUST0032,Female,Mizoram,South,63,Monitor,Electronics,300,5,1500,18,Returned,21-03-2023
CUST0283,Female,Sikkim,South,67,Keyboard,Accessories,50,5,250,10.04,In Transit,03-05-2023
CUST0238,Male,Chandigarh,West,26,Keyboard,Accessories,50,4,200,10.23,Delivered,24-01-2023
CUST0051,Male,Puducherry,West,41,Watch,Wearables,200,4,800,8.56,Returned,03-01-2024
CUST0144,Female,Andaman & Nicobar Islands,South,,Phone,Electronics,800,5,4000,10.52,Delivered,01-12-2023
CUST0134,Male,Dadra & Nagar Haveli and Daman & Diu,South,58,Monitor,Electronics,300,5,1500,19.72,Delivered,16-05-2023
CUST0129,Male,Lakshadweep,South,66,Mouse,Accessories,30,2,60,9.19,In Transit,07-05-2023
CUST0148,Female,Ladakh,West,67,Earbuds,Accessories,100,2,200,19.58,Returned,01-06-2023
CUST0211,Male,Uttar Pradesh,North,35,Phone,Electronics,800,5,4000,15.61,In Transit,27-01-2023
CUST0272,Male,Maharashtra,South,52,Keyboard,Accessories,50,2,100,13.78,Delivered,04-09-2023
CUST0092,Female,Bihar,East,32,Mouse,Accessories,30,5,150,15.68,Delivered,06-11-2023
CUST0203,Female,West Bengal,,33,Watch,Wearables,200,1,200,14.86,Returned,24-09-2023
CUST0109,Male,Madhya Pradesh,North,57,Watch,Wearables,200,1,200,13.34,Returned,08-09-2023
CUST0204,Female,Tamil Nadu,South,54,Laptop,Electronics,1500,5,7500,5.02,Returned,28-08-2023
CUST0291,Male,Rajasthan,West,49,Watch,Wearables,200,4,800,18.56,Delivered,18-03-2023
CUST0153,Female,Karnataka,South,40,Earbuds,Accessories,100,5,500,14.22,Delivered,02-02-2023
CUST0220,Male,Gujarat,North,67,Earbuds,Accessories,100,5,500,13.85,Returned,15-03-2023
CUST0199,Female,Andhra Pradesh,North,41,Mouse,Accessories,30,3,90,18.37,Returned,03-01-2024
CUST0245,Male,Odisha,West,63,Phone,Electronics,800,2,1600,19.63,Delivered,27-12-2023
CUST0228,Male,Telangana,North,25,Phone,Electronics,800,1,800,5.64,In Transit,23-09-2023
CUST0106,Male,Kerala,North,50,Laptop,Electronics,1500,5,7500,15.14,In Transit,08-06-2023
CUST0174,Male,Jharkhand,West,68,Mouse,Accessories,30,4,120,14.02,Returned,13-09-2023
CUST0161,Male,Assam,West,62,Watch,Wearables,200,3,600,17.9,Returned,03-01-2023
CUST0204,Male,Punjab,South,54,Phone,Electronics,800,1,800,7.77,Returned,23-07-2023
CUST0062,Male,Chhattisgarh,West,43,Watch,Wearables,200,2,400,13.02,Delivered,08-10-2023
CUST0114,Male,Haryana,South,60,Keyboard,Accessories,50,1,50,6.25,In Transit,06-02-2023
CUST0102,Male,Delhi,West,25,Monitor,Electronics,300,3,900,9.94,Delivered,21-10-2023
CUST0140,Male,Jammu & Kashmir,East,50,Phone,Electronics,800,1,800,10.36,Returned,25-05-2023
CUST0142,Female,Uttarakhand,South,32,Phone,Electronics,800,1,800,8.45,Returned,28-04-2023
CUST0016,Male,Himachal Pradesh,East,61,Phone,Electronics,800,2,1600,19.07,Delivered,03-10-2023
CUST0023,Male,Tripura,South,,Keyboard,Accessories,50,5,250,10.03,Returned,01-11-2023
CUST0008,Female,Meghalaya,West,18,Mouse,Accessories,30,4,120,8.76,In Transit,30-06-2023
CUST0268,Male,Manipur,North,21,Monitor,Electronics,300,2,600,5.69,Returned,03-08-2023
CUST0162,Male,Nagaland,East,69,Earbuds,Accessories,100,1,100,6.43,Returned,26-05-2023
CUST0121,Female,Goa,West,66,Watch,Wearables,200,5,1000,19.19,Returned,19-09-2023
CUST0047,Female,Arunachal Pradesh,West,41,Watch,Wearables,200,3,600,10.92,Returned,18-06-2023
CUST0148,Male,Mizoram,East,67,Keyboard,Accessories,50,5,250,11.17,In Transit,03-03-2023
CUST0251,Female,Sikkim,East,42,Phone,Electronics,800,3,2400,10.65,In Transit,18-11-2023
CUST0028,Female,Chandigarh,West,50,Monitor,Electronics,300,1,300,14.36,Delivered,05-08-2023
CUST0174,Female,Puducherry,East,68,Earbuds,Accessories,100,4,400,11.92,In Transit,31-10-2023
CUST0296,Female,Andaman & Nicobar Islands,East,50,Phone,Electronics,800,5,4000,13.43,Returned,11-08-2023
CUST0085,Male,Dadra & Nagar Haveli and Daman & Diu,,,Phone,Electronics,800,1,800,16.2,Returned,25-11-2023
CUST0281,Male,Lakshadweep,West,44,Laptop,Electronics,1500,5,7500,7.21,Delivered,21-11-2023
CUST0010,Female,Ladakh,East,37,Earbuds,Accessories,100,3,300,7.41,Delivered,27-03-2023
CUST0186,Female,Uttar Pradesh,West,55,Laptop,Electronics,1500,1,1500,19.04,In Transit,20-10-2023
CUST0281,Female,Maharashtra,North,44,Laptop,Electronics,1500,2,3000,9.87,Delivered,27-11-2023
CUST0031,Female,Bihar,East,67,Phone,Electronics,800,5,4000,9.6,In Transit,22-10-2023
CUST0270,Female,West Bengal,East,,Earbuds,Accessories,100,3,300,13.33,Delivered,10-02-2023
CUST0039,Female,Madhya Pradesh,North,60,Phone,Electronics,800,2,1600,19.2,In Transit,11-08-2023
CUST0063,Male,Tamil Nadu,South,20,Keyboard,Accessories,50,1,50,17.61,Returned,13-08-2023
CUST0097,Female,Rajasthan,East,34,Watch,Wearables,200,1,200,17.66,Returned,21-05-2023
CUST0067,Female,Karnataka,North,19,Laptop,Electronics,1500,4,6000,14.45,Delivered,08-11-2023
CUST0124,Female,Gujarat,East,,Phone,Electronics,800,4,3200,19.17,In Transit,17-06-2023
CUST0284,Female,Andhra Pradesh,South,64,Monitor,Electronics,300,3,900,19.12,In Transit,17-06-2023
CUST0010,Male,Odisha,West,37,Monitor,Electronics,300,1,300,9.72,Returned,30-03-2023
CUST0276,Female,Telangana,West,66,Monitor,Electronics,300,1,300,18.63,Delivered,01-11-2023
CUST0256,Male,Kerala,South,69,Phone,Electronics,800,3,2400,5.26,,07-10-2023
CUST0221,Female,Jharkhand,South,33,Mouse,Accessories,30,2,60,15.69,Delivered,21-10-2023
CUST0062,Female,Assam,West,43,Monitor,Electronics,300,3,900,8.58,Returned,02-11-2023
CUST0219,Female,Punjab,South,48,Earbuds,Accessories,207.3040408,1,100,9.55,Delivered,23-01-2023
CUST0053,Male,Chhattisgarh,,25,Keyboard,Accessories,50,3,150,11.95,Returned,18-10-2023
CUST0144,Female,Haryana,South,54,Phone,Electronics,800,4,3200,7.86,Returned,07-08-2023
CUST0081,Male,Delhi,South,38,Monitor,Electronics,300,5,1500,12.67,In Transit,05-01-2023
CUST0044,Female,Jammu & Kashmir,South,30,Monitor,Electronics,300,2,600,16.31,Delivered,25-07-2023
CUST0055,Female,Uttarakhand,South,45,Watch,Wearables,200,3,600,18.24,Returned,25-11-2023
CUST0272,Male,Himachal Pradesh,North,52,Mouse,Accessories,30,3,90,11.88,Returned,18-05-2023
CUST0126,Female,Tripura,South,66,Mouse,Accessories,30,2,60,5.53,In Transit,16-10-2023
CUST0167,Male,Meghalaya,South,67,Watch,Wearables,200,3,600,8.01,Delivered,27-03-2023
CUST0043,Female,Manipur,South,22,Mouse,Accessories,30,4,120,19.24,In Transit,25-10-2023
CUST0201,Male,Nagaland,West,49,Monitor,Electronics,300,2,600,7,In Transit,21-09-2023
CUST0237,Male,Goa,South,65,Watch,Wearables,200,3,600,6.94,In Transit,03-01-2024
CUST0028,Female,Arunachal Pradesh,East,,Laptop,Electronics,1500,1,1500,6.62,Delivered,22-02-2023
CUST0150,Female,Mizoram,North,63,Monitor,Electronics,300,3,900,19.87,Delivered,23-08-2023
CUST0247,Male,Sikkim,South,44,Keyboard,Accessories,50,2,100,10.09,Delivered,01-08-2023
CUST0058,Female,Chandigarh,East,42,Monitor,Electronics,300,2,600,6.22,In Transit,06-08-2023
CUST0281,Male,Puducherry,West,,Laptop,Electronics,1500,4,6000,7.66,Returned,01-01-2023
CUST0041,Male,Andaman & Nicobar Islands,East,64,Phone,Electronics,800,4,3200,5.82,Returned,02-10-2023
CUST0204,Male,Dadra & Nagar Haveli and Daman & Diu,East,54,Monitor,Electronics,300,4,1200,18.4,Delivered,29-04-2023
CUST0095,Female,Lakshadweep,North,60,Watch,Wearables,200,2,400,18.88,Delivered,24-07-2023
CUST0272,Female,Ladakh,North,52,Watch,Wearables,200,3,600,15.36,In Transit,17-09-2023
CUST0069,Male,Uttar Pradesh,East,,Monitor,Electronics,300,4,1200,16.88,In Transit,26-09-2023
CUST0202,Male,Maharashtra,South,56,Earbuds,Accessories,100,4,400,19.94,In Transit,07-06-2023
CUST0054,Female,Bihar,North,64,Earbuds,Accessories,100,1,100,10.32,Delivered,12-03-2023
CUST0187,Female,West Bengal,East,25,Keyboard,Accessories,50,4,200,7.33,Delivered,24-10-2023
CUST0065,Male,Madhya Pradesh,South,41,Phone,Electronics,800,5,4000,6.41,In Transit,01-12-2023
CUST0019,Male,Tamil Nadu,West,69,Watch,Wearables,200,1,200,12.86,In Transit,16-08-2023
CUST0054,Female,Rajasthan,North,64,Keyboard,Accessories,50,1,50,13.13,In Transit,13-02-2023
CUST0018,Female,Karnataka,,38,Mouse,Accessories,30,2,60,17.21,In Transit,28-11-2023
CUST0059,Male,Gujarat,North,18,Laptop,Electronics,1500,2,3000,7.81,Returned,22-06-2023
CUST0075,Female,Andhra Pradesh,South,56,Mouse,Accessories,30,5,150,5.44,In Transit,23-06-2023
CUST0129,Female,Odisha,East,66,Phone,Electronics,800,3,2400,19.63,Delivered,28-07-2023
CUST0103,Male,Telangana,North,,Phone,Electronics,800,1,800,15.79,In Transit,30-10-2023
CUST0176,Female,Kerala,South,51,Laptop,Electronics,1500,3,4500,5.72,In Transit,10-11-2023
CUST0299,Female,Jharkhand,West,58,Watch,Wearables,200,3,600,9.69,Returned,03-01-2024
CUST0178,Female,Assam,South,44,Phone,Electronics,1658.432327,3,2400,19.31,Delivered,03-06-2023
CUST0138,Female,Punjab,East,46,Laptop,Electronics,1500,4,6000,16.31,In Transit,29-06-2023
CUST0152,Male,Chhattisgarh,East,69,Mouse,Accessories,30,1,30,10.99,In Transit,06-10-2023
CUST0212,Female,Haryana,West,62,Phone,Electronics,800,3,2400,16.12,In Transit,01-08-2023
CUST0208,Female,Delhi,South,57,Watch,Wearables,200,2,400,8.71,,18-05-2023
CUST0026,Male,Jammu & Kashmir,East,27,Phone,Electronics,800,5,4000,12.26,Returned,02-05-2023
CUST0224,Female,Uttarakhand,East,57,Phone,Electronics,800,1,800,19.34,Delivered,20-11-2023
CUST0131,Female,Himachal Pradesh,West,67,Laptop,Electronics,1500,2,3000,18.81,In Transit,10-08-2023
CUST0019,Male,Tripura,North,69,Monitor,Electronics,300,1,300,14.91,Delivered,05-04-2023
CUST0291,Female,Meghalaya,North,49,Mouse,Accessories,30,1,30,5.6,Delivered,19-04-2023
CUST0032,Male,Manipur,West,63,Laptop,Electronics,1500,3,4500,19.69,In Transit,30-12-2023
CUST0230,Male,Nagaland,South,,Laptop,Electronics,1500,4,6000,15.12,In Transit,10-11-2023
CUST0285,Female,Goa,North,58,Earbuds,Accessories,100,1,100,5.25,Delivered,14-01-2023
CUST0199,Male,Arunachal Pradesh,North,41,Earbuds,Accessories,100,1,100,18.38,Returned,05-07-2023
CUST0045,Female,Mizoram,East,21,Monitor,Electronics,300,3,900,15.22,In Transit,03-01-2024
CUST0063,Male,Sikkim,North,20,Monitor,Electronics,300,4,1200,15.57,Delivered,06-11-2023
CUST0178,Male,Chandigarh,East,44,Laptop,Electronics,1500,5,7500,8.03,In Transit,20-01-2023
CUST0210,Female,Puducherry,North,30,Monitor,Electronics,300,5,1500,16.68,Returned,06-05-2023
CUST0105,Female,Andaman & Nicobar Islands,North,27,Earbuds,Accessories,100,2,200,12.44,In Transit,21-10-2023
CUST0198,Male,Dadra & Nagar Haveli and Daman & Diu,South,,Monitor,Electronics,300,3,900,6.39,Returned,30-12-2023
CUST0241,Female,Lakshadweep,East,27,Keyboard,Accessories,50,1,50,11.72,In Transit,10-07-2023
CUST0201,Female,Ladakh,West,49,Phone,Electronics,800,2,1600,6.85,Delivered,03-01-2024
CUST0052,Male,Uttar Pradesh,South,66,Mouse,Accessories,30,4,120,14.27,In Transit,05-02-2023
CUST0258,Female,Maharashtra,North,39,Laptop,Electronics,1500,3,4500,15.91,Returned,03-02-2023
CUST0123,Male,Bihar,South,52,Laptop,Electronics,1500,5,7500,16.01,In Transit,22-11-2023
CUST0285,Male,West Bengal,South,,Phone,Electronics,800,3,2400,19.44,In Transit,03-06-2023
CUST0279,Female,Madhya Pradesh,West,59,Mouse,Accessories,30,3,90,7.34,Returned,26-04-2023
CUST0052,Female,Tamil Nadu,East,66,Earbuds,Accessories,100,3,300,13.21,In Transit,13-03-2023
CUST0200,Female,Rajasthan,West,,Laptop,Electronics,1500,5,7500,11.03,Returned,11-01-2023
CUST0103,Female,Karnataka,South,23,Keyboard,Accessories,50,5,250,14.12,In Transit,10-04-2023
CUST0129,Female,Gujarat,North,66,Watch,Wearables,200,5,1000,10.43,Delivered,07-03-2023
CUST0012,Female,Andhra Pradesh,North,28,Laptop,Electronics,1500,1,1500,12.71,Returned,31-08-2023
CUST0139,Male,Odisha,East,57,Phone,Electronics,800,2,1600,12.55,,02-01-2023
CUST0108,Male,Telangana,South,,Keyboard,Accessories,50,2,100,6.85,Returned,19-10-2023
CUST0196,Male,Kerala,West,37,Laptop,Electronics,1500,2,3000,17.23,Returned,10-01-2023
CUST0007,Male,Jharkhand,East,52,Earbuds,Accessories,100,3,300,19.53,In Transit,16-01-2023
CUST0118,Male,Assam,West,,Watch,Wearables,200,3,600,18.62,Delivered,23-07-2023
CUST0227,Female,Punjab,East,54,Mouse,Accessories,30,5,150,14.71,In Transit,04-12-2023
CUST0219,Female,Chhattisgarh,South,48,Keyboard,Accessories,50,2,100,12.46,In Transit,09-04-2023
CUST0297,Male,Haryana,East,61,Monitor,Electronics,300,2,600,12.26,Returned,25-04-2023
CUST0098,Female,Delhi,East,57,Earbuds,Accessories,100,4,400,8.84,In Transit,28-02-2023
CUST0284,Female,Jammu & Kashmir,South,64,Watch,Wearables,200,5,1000,13.46,In Transit,09-05-2023
CUST0137,Female,Uttarakhand,West,19,Monitor,Electronics,300,5,1500,19.39,Returned,08-12-2023
CUST0127,Male,Himachal Pradesh,North,62,Earbuds,Accessories,100,2,200,5.13,Delivered,01-11-2023
CUST0052,Male,Tripura,East,66,Mouse,Accessories,30,2,60,6.23,In Transit,11-06-2023
CUST0162,Female,Meghalaya,South,69,Watch,Wearables,200,4,800,12.26,In Transit,09-10-2023
CUST0069,Female,Manipur,East,66,Laptop,Electronics,1500,4,6000,16.92,In Transit,23-09-2023
CUST0011,Female,Nagaland,West,54,Phone,Electronics,1658.432327,2,1600,15.8,In Transit,06-04-2023
CUST0293,Male,Goa,South,32,Laptop,Electronics,1500,3,4500,8.53,Returned,17-11-2023
CUST0078,Female,Arunachal Pradesh,East,38,Monitor,Electronics,300,1,300,7.57,Delivered,07-02-2023
CUST0290,Female,Mizoram,,37,Earbuds,Accessories,100,3,300,5.29,Returned,30-09-2023
CUST0130,Female,Sikkim,West,68,Watch,Wearables,200,3,600,5.65,In Transit,18-08-2023
CUST0186,Female,Chandigarh,East,55,Watch,Wearables,200,5,1000,18.29,Delivered,10-01-2023
CUST0164,Male,Puducherry,South,50,Monitor,Electronics,300,3,900,11.22,In Transit,16-03-2023
CUST0024,Female,Andaman & Nicobar Islands,,57,Monitor,Electronics,300,2,600,15.59,Returned,02-09-2023
CUST0006,Female,Dadra & Nagar Haveli and Daman & Diu,East,,Watch,Wearables,200,3,600,13.94,Delivered,07-04-2023
CUST0124,Female,Lakshadweep,North,53,Monitor,Electronics,300,1,300,16.32,Delivered,16-08-2023
CUST0060,Female,Ladakh,West,41,Earbuds,Accessories,100,5,500,18.06,Delivered,15-03-2023
CUST0046,Female,Uttar Pradesh,North,22,Mouse,Accessories,30,1,30,8.96,Returned,03-03-2023
CUST0280,Male,Maharashtra,South,44,Watch,Wearables,200,4,800,6.43,,03-03-2023
CUST0012,Male,Bihar,South,28,Earbuds,Accessories,100,3,300,17.16,Returned,10-08-2023
CUST0095,Male,West Bengal,East,60,Mouse,Accessories,30,3,90,18.42,Delivered,25-01-2023
CUST0279,Female,Madhya Pradesh,,,Mouse,Accessories,30,2,60,11.28,Returned,19-09-2023
CUST0158,Female,Tamil Nadu,,51,Monitor,Electronics,300,4,1200,6.91,In Transit,13-09-2023
CUST0193,Male,Rajasthan,South,64,Keyboard,Accessories,50,4,200,17.18,In Transit,06-11-2023
CUST0270,Male,Karnataka,East,64,Keyboard,Accessories,50,1,50,18.23,Delivered,24-05-2023
CUST0005,Female,Gujarat,East,56,Mouse,Accessories,30,2,60,7.58,In Transit,15-02-2023
CUST0118,Female,Andhra Pradesh,West,23,Phone,Electronics,800,2,1600,9.07,In Transit,19-10-2023
CUST0016,Female,Odisha,North,61,Keyboard,Accessories,50,1,50,19.39,Delivered,28-07-2023
CUST0168,Female,Telangana,South,42,Keyboard,Accessories,50,2,100,12.44,In Transit,21-02-2023
CUST0091,Male,Kerala,North,30,Keyboard,Accessories,50,1,50,19.02,Delivered,14-12-2023
CUST0066,Female,Jharkhand,West,37,Earbuds,Accessories,100,3,300,16.67,Returned,07-03-2023
CUST0186,Female,Assam,East,55,Mouse,Accessories,30,1,30,5.24,Returned,25-05-2023
CUST0130,Female,Punjab,North,68,Monitor,Electronics,300,3,900,10.39,Returned,09-02-2023
CUST0274,Female,Chhattisgarh,West,51,Keyboard,Accessories,50,3,150,19.79,Delivered,03-01-2024
CUST0095,Female,Haryana,East,60,Monitor,Electronics,300,4,1200,7.26,In Transit,20-08-2023
CUST0128,Female,Delhi,East,52,Watch,Wearables,200,5,1000,18.72,Delivered,02-03-2023
CUST0036,Male,Jammu & Kashmir,South,,Keyboard,Accessories,50,3,150,9.99,,07-05-2023
CUST0016,Female,Uttarakhand,East,61,Monitor,Electronics,300,1,300,6.63,In Transit,14-01-2023
CUST0192,Male,Himachal Pradesh,South,58,Mouse,Accessories,30,1,30,11.39,In Transit,15-05-2023
CUST0013,Female,Tripura,East,55,Keyboard,Accessories,50,4,200,6.66,,13-08-2023
CUST0059,Female,Meghalaya,East,18,Keyboard,Accessories,50,4,200,7.76,In Transit,20-08-2023
CUST0065,Female,Manipur,South,41,Phone,Electronics,800,1,800,6.24,Delivered,03-08-2023
CUST0025,Female,Nagaland,South,56,Earbuds,Accessories,100,3,300,5.86,In Transit,25-11-2023
CUST0160,Female,Goa,South,69,Laptop,Electronics,1500,2,3000,5.35,Returned,30-10-2023
CUST0096,Female,Arunachal Pradesh,North,61,Phone,Electronics,800,5,4000,13.72,,09-03-2023
CUST0071,Male,Mizoram,East,46,Phone,Electronics,800,2,1600,13.1,In Transit,07-01-2023
CUST0044,Male,Sikkim,East,30,Watch,Wearables,200,2,400,13.54,In Transit,08-08-2023
CUST0299,Female,Chandigarh,East,58,Phone,Electronics,800,5,4000,5.65,Delivered,16-12-2023
CUST0291,Female,Puducherry,South,49,Monitor,Electronics,300,3,900,17.93,Delivered,29-05-2023
CUST0266,Female,Andaman & Nicobar Islands,North,29,Monitor,Electronics,300,4,1200,5.79,In Transit,04-09-2023
CUST0184,Female,Dadra & Nagar Haveli and Daman & Diu,North,54,Phone,Electronics,800,1,800,13.72,In Transit,30-08-2023
CUST0130,Male,Lakshadweep,West,68,Keyboard,Accessories,50,3,150,8.99,Delivered,02-02-2023
CUST0052,Male,Ladakh,South,66,Monitor,Electronics,300,4,1200,17.59,Returned,12-09-2023
CUST0240,Male,Uttar Pradesh,East,39,Keyboard,Accessories,50,4,200,13.51,Delivered,21-12-2023
CUST0054,Male,Maharashtra,South,64,Phone,Electronics,800,1,800,19.15,Delivered,07-10-2023
CUST0038,Female,Bihar,North,57,Keyboard,Accessories,50,2,100,16.78,,16-11-2023
CUST0023,Male,West Bengal,East,,Monitor,Electronics,300,5,1500,8.56,In Transit,30-10-2023
CUST0183,Male,Madhya Pradesh,North,42,Mouse,Accessories,30,5,150,9.26,Delivered,21-02-2023
CUST0012,Male,Tamil Nadu,,28,Monitor,Electronics,300,5,1500,13.09,Delivered,12-03-2023
CUST0136,Female,Rajasthan,South,36,Mouse,Accessories,30,5,150,6.58,In Transit,17-10-2023
CUST0052,Female,Karnataka,South,66,Mouse,Accessories,30,2,60,12.21,Delivered,05-06-2023
CUST0141,Male,Gujarat,West,58,Monitor,Electronics,300,4,1200,6.4,Delivered,03-03-2023
CUST0144,Male,Andhra Pradesh,South,54,Phone,Electronics,800,5,4000,19.43,In Transit,12-07-2023
CUST0156,Female,Odisha,North,57,Monitor,Electronics,300,1,300,15.49,In Transit,05-02-2023
CUST0199,Male,Telangana,West,,Phone,Electronics,800,3,2400,6.95,Returned,22-09-2023
CUST0197,Male,Kerala,North,54,Laptop,Electronics,1500,4,6000,5.05,Delivered,12-07-2023
CUST0196,Female,Jharkhand,West,37,Laptop,Electronics,1500,1,1500,12.95,Returned,06-11-2023
CUST0243,Female,Assam,West,58,Earbuds,Accessories,100,5,500,19.98,Returned,13-08-2023
CUST0182,Male,Punjab,South,19,Phone,Electronics,800,4,3200,12.3,Delivered,23-01-2023
CUST0296,Female,Chhattisgarh,South,50,Monitor,Electronics,300,4,1200,7.42,Delivered,07-10-2023
CUST0296,Female,Haryana,West,50,Mouse,Accessories,30,1,30,15.21,In Transit,15-11-2023
CUST0264,Female,Delhi,West,59,Monitor,Electronics,300,3,900,19.8,In Transit,26-12-2023
CUST0136,Female,Jammu & Kashmir,West,,Mouse,Accessories,30,5,150,13.14,Returned,11-11-2023
CUST0010,Male,Uttarakhand,West,,Earbuds,Accessories,100,5,500,15.78,Delivered,21-04-2023
CUST0131,Male,Himachal Pradesh,West,67,Keyboard,Accessories,50,5,250,5.81,Delivered,18-05-2023
CUST0252,Male,Tripura,West,55,Earbuds,Accessories,100,5,500,7.98,Returned,16-05-2023
CUST0294,Female,Meghalaya,East,49,Mouse,Accessories,30,5,150,19.83,In Transit,11-09-2023
CUST0253,Male,Manipur,West,51,Phone,Electronics,800,5,4000,16.14,Returned,12-06-2023
CUST0289,Female,Nagaland,North,37,Mouse,Accessories,30,4,120,9,Returned,03-01-2024
CUST0126,Female,Goa,North,66,Phone,Electronics,800,1,800,16.42,In Transit,26-09-2023
CUST0024,Female,Arunachal Pradesh,South,57,Laptop,Electronics,1500,1,1500,9.69,Delivered,22-11-2023
CUST0058,Male,Mizoram,East,,Laptop,Electronics,1500,4,6000,16.49,Delivered,10-07-2023
CUST0170,Male,Sikkim,West,40,Keyboard,Accessories,50,2,100,14,Delivered,23-11-2023
CUST0064,Female,Chandigarh,East,61,Laptop,Electronics,1500,3,4500,12.21,Returned,28-10-2023
CUST0043,Male,Puducherry,North,22,Keyboard,Accessories,50,4,200,9.82,Delivered,05-01-2023
CUST0103,Male,Andaman & Nicobar Islands,North,23,Watch,Wearables,200,5,1000,14.5,Delivered,15-11-2023
CUST0032,Male,Dadra & Nagar Haveli and Daman & Diu,North,63,Mouse,Accessories,30,4,120,14.68,Returned,11-03-2023
CUST0182,Male,Lakshadweep,West,19,Mouse,Accessories,30,1,30,17.33,Delivered,31-08-2023
CUST0076,Male,Ladakh,North,26,Earbuds,Accessories,100,2,200,17.84,Delivered,12-12-2023
CUST0215,Female,Uttar Pradesh,North,35,Monitor,Electronics,300,5,1500,19.58,Delivered,22-01-2023
CUST0105,Male,Maharashtra,South,27,Keyboard,Accessories,50,5,250,17.69,In Transit,31-12-2023
CUST0295,Female,Bihar,East,26,Phone,Electronics,800,5,4000,18.99,In Transit,31-12-2023
CUST0002,Female,West Bengal,South,23,Keyboard,Accessories,50,5,250,17.96,In Transit,18-08-2023
CUST0283,Female,Madhya Pradesh,East,67,Laptop,Electronics,1500,1,1500,11.14,In Transit,25-06-2023
CUST0047,Female,Tamil Nadu,West,41,Laptop,Electronics,1500,1,1500,14.86,Returned,21-10-2023
CUST0153,Male,Rajasthan,West,,Mouse,Accessories,30,2,60,6.54,Returned,21-11-2023
CUST0047,Male,Karnataka,East,41,Earbuds,Accessories,207.3040408,2,200,9.15,Returned,23-04-2023
CUST0269,Male,Gujarat,East,64,Monitor,Electronics,300,4,1200,13.49,Returned,09-09-2023
CUST0022,Male,Andhra Pradesh,North,,Laptop,Electronics,1500,2,3000,8.24,Delivered,15-04-2023
CUST0106,Female,Odisha,East,50,Phone,Electronics,800,3,2400,10.13,Returned,26-06-2023
CUST0284,Male,Telangana,South,64,Earbuds,Accessories,100,2,200,10.57,In Transit,03-06-2023
CUST0149,Male,Kerala,South,40,Laptop,Electronics,1500,1,1500,14.19,In Transit,20-05-2023
CUST0068,Male,Jharkhand,East,64,Watch,Wearables,200,3,600,5.7,In Transit,07-04-2023
CUST0289,Female,Assam,East,37,Watch,Wearables,200,5,1000,5.6,Returned,18-11-2023
CUST0247,Male,Punjab,South,44,Laptop,Electronics,1500,3,4500,18.21,In Transit,01-05-2023
CUST0295,Male,Chhattisgarh,West,26,Laptop,Electronics,1500,3,4500,12.84,,27-05-2023
CUST0236,Male,Haryana,West,18,Laptop,Electronics,1500,2,3000,18.07,Returned,23-01-2023
CUST0148,Male,Delhi,West,,Keyboard,Accessories,50,4,200,14.29,Delivered,08-10-2023
CUST0122,Male,Jammu & Kashmir,North,68,Earbuds,Accessories,100,4,400,11.52,Returned,29-11-2023
CUST0246,Female,Uttarakhand,South,64,Monitor,Electronics,300,3,900,15.77,Delivered,29-09-2023
CUST0282,Male,Himachal Pradesh,North,68,Laptop,Electronics,1500,4,6000,5.24,Delivered,07-11-2023
CUST0204,Male,Tripura,West,54,Earbuds,Accessories,100,5,500,8.64,Delivered,20-10-2023
CUST0053,Male,Meghalaya,North,25,Laptop,Electronics,1500,4,6000,13.08,In Transit,18-09-2023
CUST0036,Male,Manipur,,33,Phone,Electronics,800,4,3200,13.29,Returned,23-07-2023
CUST0085,Male,Nagaland,West,18,Phone,Electronics,800,5,4000,13.44,Delivered,02-05-2023
