Customer ID,Gender,State,Region,Age,Product Name,Category,Unit Price,Quantity,Total Price,Shipping Fee,Shipping Status,Order Date
Cust0062,Male,Chhattisgarh,West,43,Watch,Wearables,200.0,2,400.0,13.02,Delivered,2023-10-08
Cust0114,Male,Haryana,South,60,Keyboard,Accessories,50.0,1,50.0,6.25,In Transit,2023-02-06
Cust0102,Male,Delhi,West,25,Monitor,Electronics,300.0,3,900.0,9.94,Delivered,2023-10-21
Cust0140,Male,Jammu & Kashmir,East,50,Phone,Electronics,800.0,1,800.0,10.36,Returned,2023-05-25
Cust0142,Female,Uttarakhand,South,32,Phone,Electronics,800.0,1,800.0,8.45,Returned,2023-04-28
Cust0016,Male,Himachal Pradesh,East,61,Phone,Electronics,800.0,2,1600.0,19.07,Delivered,2023-10-03
Cust0023,Male,Tripura,South,49,Keyboard,Accessories,50.0,5,250.0,10.03,Returned,2023-11-01
Cust0008,Female,Meghalaya,West,18,Mouse,Accessories,30.0,4,120.0,8.76,In Transit,2023-06-30
Cust0268,Male,Manipur,North,21,Monitor,Electronics,300.0,2,600.0,5.69,Returned,2023-08-03
Cust0162,Male,Nagaland,East,69,Earbuds,Accessories,100.0,1,100.0,6.43,Returned,2023-05-26
Cust0121,Female,Goa,West,66,Watch,Wearables,200.0,5,1000.0,19.19,Returned,2023-09-19
Cust0047,Female,Arunachal Pradesh,West,41,Watch,Wearables,200.0,3,600.0,10.92,Returned,2023-06-18
Cust0148,Male,Mizoram,East,67,Keyboard,Accessories,50.0,5,250.0,11.17,In Transit,2023-03-03
Cust0251,Female,Sikkim,East,42,Phone,Electronics,800.0,3,2400.0,10.65,In Transit,2023-11-18
Cust0028,Female,Chandigarh,West,50,Monitor,Electronics,300.0,1,300.0,14.36,Delivered,2023-08-05
Cust0174,Female,Puducherry,East,68,Earbuds,Accessories,100.0,4,400.0,11.92,In Transit,2023-10-31
Cust0010,Female,Ladakh,East,37,Earbuds,Accessories,100.0,3,300.0,7.41,Delivered,2023-03-27
Cust0186,Female,Uttar Pradesh,West,55,Laptop,Electronics,1500.0,1,1500.0,19.04,In Transit,2023-10-20
Cust0281,Female,Maharashtra,North,44,Laptop,Electronics,1500.0,2,3000.0,9.87,Delivered,2023-11-27
Cust0270,Female,West Bengal,East,49,Earbuds,Accessories,100.0,3,300.0,13.33,Delivered,2023-02-10
Cust0039,Female,Madhya Pradesh,North,60,Phone,Electronics,800.0,2,1600.0,19.2,In Transit,2023-08-11
Cust0063,Male,Tamil Nadu,South,20,Keyboard,Accessories,50.0,1,50.0,17.61,Returned,2023-08-13
Cust0097,Female,Rajasthan,East,34,Watch,Wearables,200.0,1,200.0,17.66,Returned,2023-05-21
Cust0124,Female,Gujarat,East,49,Phone,Electronics,800.0,4,3200.0,19.17,In Transit,2023-06-17
Cust0284,Female,Andhra Pradesh,South,64,Monitor,Electronics,300.0,3,900.0,19.12,In Transit,2023-06-17
Cust0010,Male,Odisha,West,37,Monitor,Electronics,300.0,1,300.0,9.72,Returned,2023-03-30
Cust0276,Female,Telangana,West,66,Monitor,Electronics,300.0,1,300.0,18.63,Delivered,2023-11-01
Cust0221,Female,Jharkhand,South,33,Mouse,Accessories,30.0,2,60.0,15.69,Delivered,2023-10-21
Cust0062,Female,Assam,West,43,Monitor,Electronics,300.0,3,900.0,8.58,Returned,2023-11-02
Cust0219,Female,Punjab,South,48,Earbuds,Accessories,207.3,1,100.0,9.55,Delivered,2023-01-23
Cust0144,Female,Haryana,South,54,Phone,Electronics,800.0,4,3200.0,7.86,Returned,2023-08-07
Cust0081,Male,Delhi,South,38,Monitor,Electronics,300.0,5,1500.0,12.67,In Transit,2023-01-05
Cust0044,Female,Jammu & Kashmir,South,30,Monitor,Electronics,300.0,2,600.0,16.31,Delivered,2023-07-25
Cust0055,Female,Uttarakhand,South,45,Watch,Wearables,200.0,3,600.0,18.24,Returned,2023-11-25
Cust0272,Male,Himachal Pradesh,North,52,Mouse,Accessories,30.0,3,90.0,11.88,Returned,2023-05-18
Cust0126,Female,Tripura,South,66,Mouse,Accessories,30.0,2,60.0,5.53,In Transit,2023-10-16
Cust0167,Male,Meghalaya,South,67,Watch,Wearables,200.0,3,600.0,8.01,Delivered,2023-03-27
Cust0043,Female,Manipur,South,22,Mouse,Accessories,30.0,4,120.0,19.24,In Transit,2023-10-25
Cust0201,Male,Nagaland,West,49,Monitor,Electronics,300.0,2,600.0,7.0,In Transit,2023-09-21
Cust0237,Male,Goa,South,65,Watch,Wearables,200.0,3,600.0,6.94,In Transit,2024-01-03
Cust0028,Female,Arunachal Pradesh,East,49,Laptop,Electronics,1500.0,1,1500.0,6.62,Delivered,2023-02-22
Cust0150,Female,Mizoram,North,63,Monitor,Electronics,300.0,3,900.0,19.87,Delivered,2023-08-23
Cust0247,Male,Sikkim,South,44,Keyboard,Accessories,50.0,2,100.0,10.09,Delivered,2023-08-01
Cust0058,Female,Chandigarh,East,42,Monitor,Electronics,300.0,2,600.0,6.22,In Transit,2023-08-06
Cust0041,Male,Andaman & Nicobar Islands,East,64,Phone,Electronics,800.0,4,3200.0,5.82,Returned,2023-10-02
Cust0204,Male,Dadra & Nagar Haveli and Daman & Diu,East,54,Monitor,Electronics,300.0,4,1200.0,18.4,Delivered,2023-04-29
Cust0095,Female,Lakshadweep,North,60,Watch,Wearables,200.0,2,400.0,18.88,Delivered,2023-07-24
Cust0272,Female,Ladakh,North,52,Watch,Wearables,200.0,3,600.0,15.36,In Transit,2023-09-17
Cust0069,Male,Uttar Pradesh,East,49,Monitor,Electronics,300.0,4,1200.0,16.88,In Transit,2023-09-26
Cust0202,Male,Maharashtra,South,56,Earbuds,Accessories,100.0,4,400.0,19.94,In Transit,2023-06-07
Cust0054,Female,Bihar,North,64,Earbuds,Accessories,100.0,1,100.0,10.32,Delivered,2023-03-12
Cust0187,Female,West Bengal,East,25,Keyboard,Accessories,50.0,4,200.0,7.33,Delivered,2023-10-24
Cust0019,Male,Tamil Nadu,West,69,Watch,Wearables,200.0,1,200.0,12.86,In Transit,2023-08-16
Cust0054,Female,Rajasthan,North,64,Keyboard,Accessories,50.0,1,50.0,13.13,In Transit,2023-02-13
Cust0059,Male,Gujarat,North,18,Laptop,Electronics,1500.0,2,3000.0,7.81,Returned,2023-06-22
Cust0075,Female,Andhra Pradesh,South,56,Mouse,Accessories,30.0,5,150.0,5.44,In Transit,2023-06-23
Cust0129,Female,Odisha,East,66,Phone,Electronics,800.0,3,2400.0,19.63,Delivered,2023-07-28
Cust0103,Male,Telangana,North,49,Phone,Electronics,800.0,1,800.0,15.79,In Transit,2023-10-30
Cust0299,Female,Jharkhand,West,58,Watch,Wearables,200.0,3,600.0,9.69,Returned,2024-01-03
Cust0178,Female,Assam,South,44,Phone,Electronics,1658.43,3,2400.0,19.31,Delivered,2023-06-03
Cust0152,Male,Chhattisgarh,East,69,Mouse,Accessories,30.0,1,30.0,10.99,In Transit,2023-10-06
Cust0212,Female,Haryana,West,62,Phone,Electronics,800.0,3,2400.0,16.12,In Transit,2023-08-01
Cust0224,Female,Uttarakhand,East,57,Phone,Electronics,800.0,1,800.0,19.34,Delivered,2023-11-20
Cust0131,Female,Himachal Pradesh,West,67,Laptop,Electronics,1500.0,2,3000.0,18.81,In Transit,2023-08-10
Cust0019,Male,Tripura,North,69,Monitor,Electronics,300.0,1,300.0,14.91,Delivered,2023-04-05
Cust0291,Female,Meghalaya,North,49,Mouse,Accessories,30.0,1,30.0,5.6,Delivered,2023-04-19
Cust0285,Female,Goa,North,58,Earbuds,Accessories,100.0,1,100.0,5.25,Delivered,2023-01-14
Cust0199,Male,Arunachal Pradesh,North,41,Earbuds,Accessories,100.0,1,100.0,18.38,Returned,2023-07-05
Cust0045,Female,Mizoram,East,21,Monitor,Electronics,300.0,3,900.0,15.22,In Transit,2024-01-03
Cust0063,Male,Sikkim,North,20,Monitor,Electronics,300.0,4,1200.0,15.57,Delivered,2023-11-06
Cust0210,Female,Puducherry,North,30,Monitor,Electronics,300.0,5,1500.0,16.68,Returned,2023-05-06
Cust0105,Female,Andaman & Nicobar Islands,North,27,Earbuds,Accessories,100.0,2,200.0,12.44,In Transit,2023-10-21
Cust0198,Male,Dadra & Nagar Haveli and Daman & Diu,South,49,Monitor,Electronics,300.0,3,900.0,6.39,Returned,2023-12-30
Cust0241,Female,Lakshadweep,East,27,Keyboard,Accessories,50.0,1,50.0,11.72,In Transit,2023-07-10
Cust0201,Female,Ladakh,West,49,Phone,Electronics,800.0,2,1600.0,6.85,Delivered,2024-01-03
Cust0052,Male,Uttar Pradesh,South,66,Mouse,Accessories,30.0,4,120.0,14.27,In Transit,2023-02-05
Cust0285,Male,West Bengal,South,49,Phone,Electronics,800.0,3,2400.0,19.44,In Transit,2023-06-03
Cust0279,Female,Madhya Pradesh,West,59,Mouse,Accessories,30.0,3,90.0,7.34,Returned,2023-04-26
Cust0052,Female,Tamil Nadu,East,66,Earbuds,Accessories,100.0,3,300.0,13.21,In Transit,2023-03-13
Cust0103,Female,Karnataka,South,23,Keyboard,Accessories,50.0,5,250.0,14.12,In Transit,2023-04-10
Cust0129,Female,Gujarat,North,66,Watch,Wearables,200.0,5,1000.0,10.43,Delivered,2023-03-07
Cust0012,Female,Andhra Pradesh,North,28,Laptop,Electronics,1500.0,1,1500.0,12.71,Returned,2023-08-31
Cust0108,Male,Telangana,South,49,Keyboard,Accessories,50.0,2,100.0,6.85,Returned,2023-10-19
Cust0196,Male,Kerala,West,37,Laptop,Electronics,1500.0,2,3000.0,17.23,Returned,2023-01-10
Cust0007,Male,Jharkhand,East,52,Earbuds,Accessories,100.0,3,300.0,19.53,In Transit,2023-01-16
Cust0118,Male,Assam,West,49,Watch,Wearables,200.0,3,600.0,18.62,Delivered,2023-07-23
Cust0227,Female,Punjab,East,54,Mouse,Accessories,30.0,5,150.0,14.71,In Transit,2023-12-04
Cust0219,Female,Chhattisgarh,South,48,Keyboard,Accessories,50.0,2,100.0,12.46,In Transit,2023-04-09
Cust0297,Male,Haryana,East,61,Monitor,Electronics,300.0,2,600.0,12.26,Returned,2023-04-25
Cust0098,Female,Delhi,East,57,Earbuds,Accessories,100.0,4,400.0,8.84,In Transit,2023-02-28
Cust0284,Female,Jammu & Kashmir,South,64,Watch,Wearables,200.0,5,1000.0,13.46,In Transit,2023-05-09
Cust0137,Female,Uttarakhand,West,19,Monitor,Electronics,300.0,5,1500.0,19.39,Returned,2023-12-08
Cust0127,Male,Himachal Pradesh,North,62,Earbuds,Accessories,100.0,2,200.0,5.13,Delivered,2023-11-01
Cust0052,Male,Tripura,East,66,Mouse,Accessories,30.0,2,60.0,6.23,In Transit,2023-06-11
Cust0162,Female,Meghalaya,South,69,Watch,Wearables,200.0,4,800.0,12.26,In Transit,2023-10-09
Cust0011,Female,Nagaland,West,54,Phone,Electronics,1658.43,2,1600.0,15.8,In Transit,2023-04-06
Cust0078,Female,Arunachal Pradesh,East,38,Monitor,Electronics,300.0,1,300.0,7.57,Delivered,2023-02-07
Cust0130,Female,Sikkim,West,68,Watch,Wearables,200.0,3,600.0,5.65,In Transit,2023-08-18
Cust0186,Female,Chandigarh,East,55,Watch,Wearables,200.0,5,1000.0,18.29,Delivered,2023-01-10
Cust0164,Male,Puducherry,South,50,Monitor,Electronics,300.0,3,900.0,11.22,In Transit,2023-03-16
Cust0006,Female,Dadra & Nagar Haveli and Daman & Diu,East,49,Watch,Wearables,200.0,3,600.0,13.94,Delivered,2023-04-07
Cust0124,Female,Lakshadweep,North,53,Monitor,Electronics,300.0,1,300.0,16.32,Delivered,2023-08-16
Cust0060,Female,Ladakh,West,41,Earbuds,Accessories,100.0,5,500.0,18.06,Delivered,2023-03-15
Cust0046,Female,Uttar Pradesh,North,22,Mouse,Accessories,30.0,1,30.0,8.96,Returned,2023-03-03
Cust0012,Male,Bihar,South,28,Earbuds,Accessories,100.0,3,300.0,17.16,Returned,2023-08-10
Cust0095,Male,West Bengal,East,60,Mouse,Accessories,30.0,3,90.0,18.42,Delivered,2023-01-25
Cust0193,Male,Rajasthan,South,64,Keyboard,Accessories,50.0,4,200.0,17.18,In Transit,2023-11-06
Cust0270,Male,Karnataka,East,64,Keyboard,Accessories,50.0,1,50.0,18.23,Delivered,2023-05-24
Cust0005,Female,Gujarat,East,56,Mouse,Accessories,30.0,2,60.0,7.58,In Transit,2023-02-15
Cust0118,Female,Andhra Pradesh,West,23,Phone,Electronics,800.0,2,1600.0,9.07,In Transit,2023-10-19
Cust0016,Female,Odisha,North,61,Keyboard,Accessories,50.0,1,50.0,19.39,Delivered,2023-07-28
Cust0168,Female,Telangana,South,42,Keyboard,Accessories,50.0,2,100.0,12.44,In Transit,2023-02-21
Cust0091,Male,Kerala,North,30,Keyboard,Accessories,50.0,1,50.0,19.02,Delivered,2023-12-14
Cust0066,Female,Jharkhand,West,37,Earbuds,Accessories,100.0,3,300.0,16.67,Returned,2023-03-07
Cust0186,Female,Assam,East,55,Mouse,Accessories,30.0,1,30.0,5.24,Returned,2023-05-25
Cust0130,Female,Punjab,North,68,Monitor,Electronics,300.0,3,900.0,10.39,Returned,2023-02-09
Cust0274,Female,Chhattisgarh,West,51,Keyboard,Accessories,50.0,3,150.0,19.79,Delivered,2024-01-03
Cust0095,Female,Haryana,East,60,Monitor,Electronics,300.0,4,1200.0,7.26,In Transit,2023-08-20
Cust0128,Female,Delhi,East,52,Watch,Wearables,200.0,5,1000.0,18.72,Delivered,2023-03-02
Cust0016,Female,Uttarakhand,East,61,Monitor,Electronics,300.0,1,300.0,6.63,In Transit,2023-01-14
Cust0192,Male,Himachal Pradesh,South,58,Mouse,Accessories,30.0,1,30.0,11.39,In Transit,2023-05-15
Cust0059,Female,Meghalaya,East,18,Keyboard,Accessories,50.0,4,200.0,7.76,In Transit,2023-08-20
Cust0065,Female,Manipur,South,41,Phone,Electronics,800.0,1,800.0,6.24,Delivered,2023-08-03
Cust0025,Female,Nagaland,South,56,Earbuds,Accessories,100.0,3,300.0,5.86,In Transit,2023-11-25
Cust0160,Female,Goa,South,69,Laptop,Electronics,1500.0,2,3000.0,5.35,Returned,2023-10-30
Cust0071,Male,Mizoram,East,46,Phone,Electronics,800.0,2,1600.0,13.1,In Transit,2023-01-07
Cust0044,Male,Sikkim,East,30,Watch,Wearables,200.0,2,400.0,13.54,In Transit,2023-08-08
Cust0291,Female,Puducherry,South,49,Monitor,Electronics,300.0,3,900.0,17.93,Delivered,2023-05-29
Cust0266,Female,Andaman & Nicobar Islands,North,29,Monitor,Electronics,300.0,4,1200.0,5.79,In Transit,2023-09-04
Cust0184,Female,Dadra & Nagar Haveli and Daman & Diu,North,54,Phone,Electronics,800.0,1,800.0,13.72,In Transit,2023-08-30
Cust0130,Male,Lakshadweep,West,68,Keyboard,Accessories,50.0,3,150.0,8.99,Delivered,2023-02-02
Cust0052,Male,Ladakh,South,66,Monitor,Electronics,300.0,4,1200.0,17.59,Returned,2023-09-12
Cust0240,Male,Uttar Pradesh,East,39,Keyboard,Accessories,50.0,4,200.0,13.51,Delivered,2023-12-21
Cust0054,Male,Maharashtra,South,64,Phone,Electronics,800.0,1,800.0,19.15,Delivered,2023-10-07
Cust0023,Male,West Bengal,East,49,Monitor,Electronics,300.0,5,1500.0,8.56,In Transit,2023-10-30
Cust0183,Male,Madhya Pradesh,North,42,Mouse,Accessories,30.0,5,150.0,9.26,Delivered,2023-02-21
Cust0136,Female,Rajasthan,South,36,Mouse,Accessories,30.0,5,150.0,6.58,In Transit,2023-10-17
Cust0052,Female,Karnataka,South,66,Mouse,Accessories,30.0,2,60.0,12.21,Delivered,2023-06-05
Cust0141,Male,Gujarat,West,58,Monitor,Electronics,300.0,4,1200.0,6.4,Delivered,2023-03-03
Cust0156,Female,Odisha,North,57,Monitor,Electronics,300.0,1,300.0,15.49,In Transit,2023-02-05
Cust0199,Male,Telangana,West,49,Phone,Electronics,800.0,3,2400.0,6.95,Returned,2023-09-22
Cust0196,Female,Jharkhand,West,37,Laptop,Electronics,1500.0,1,1500.0,12.95,Returned,2023-11-06
Cust0243,Female,Assam,West,58,Earbuds,Accessories,100.0,5,500.0,19.98,Returned,2023-08-13
Cust0182,Male,Punjab,South,19,Phone,Electronics,800.0,4,3200.0,12.3,Delivered,2023-01-23
Cust0296,Female,Chhattisgarh,South,50,Monitor,Electronics,300.0,4,1200.0,7.42,Delivered,2023-10-07
Cust0296,Female,Haryana,West,50,Mouse,Accessories,30.0,1,30.0,15.21,In Transit,2023-11-15
Cust0264,Female,Delhi,West,59,Monitor,Electronics,300.0,3,900.0,19.8,In Transit,2023-12-26
Cust0136,Female,Jammu & Kashmir,West,49,Mouse,Accessories,30.0,5,150.0,13.14,Returned,2023-11-11
Cust0010,Male,Uttarakhand,West,49,Earbuds,Accessories,100.0,5,500.0,15.78,Delivered,2023-04-21
Cust0131,Male,Himachal Pradesh,West,67,Keyboard,Accessories,50.0,5,250.0,5.81,Delivered,2023-05-18
Cust0252,Male,Tripura,West,55,Earbuds,Accessories,100.0,5,500.0,7.98,Returned,2023-05-16
Cust0294,Female,Meghalaya,East,49,Mouse,Accessories,30.0,5,150.0,19.83,In Transit,2023-09-11
Cust0289,Female,Nagaland,North,37,Mouse,Accessories,30.0,4,120.0,9.0,Returned,2024-01-03
Cust0126,Female,Goa,North,66,Phone,Electronics,800.0,1,800.0,16.42,In Transit,2023-09-26
Cust0024,Female,Arunachal Pradesh,South,57,Laptop,Electronics,1500.0,1,1500.0,9.69,Delivered,2023-11-22
Cust0170,Male,Sikkim,West,40,Keyboard,Accessories,50.0,2,100.0,14.0,Delivered,2023-11-23
Cust0043,Male,Puducherry,North,22,Keyboard,Accessories,50.0,4,200.0,9.82,Delivered,2023-01-05
Cust0103,Male,Andaman & Nicobar Islands,North,23,Watch,Wearables,200.0,5,1000.0,14.5,Delivered,2023-11-15
Cust0032,Male,Dadra & Nagar Haveli and Daman & Diu,North,63,Mouse,Accessories,30.0,4,120.0,14.68,Returned,2023-03-11
Cust0182,Male,Lakshadweep,West,19,Mouse,Accessories,30.0,1,30.0,17.33,Delivered,2023-08-31
Cust0076,Male,Ladakh,North,26,Earbuds,Accessories,100.0,2,200.0,17.84,Delivered,2023-12-12
Cust0215,Female,Uttar Pradesh,North,35,Monitor,Electronics,300.0,5,1500.0,19.58,Delivered,2023-01-22
Cust0105,Male,Maharashtra,South,27,Keyboard,Accessories,50.0,5,250.0,17.69,In Transit,2023-12-31
Cust0002,Female,West Bengal,South,23,Keyboard,Accessories,50.0,5,250.0,17.96,In Transit,2023-08-18
Cust0283,Female,Madhya Pradesh,East,67,Laptop,Electronics,1500.0,1,1500.0,11.14,In Transit,2023-06-25
Cust0047,Female,Tamil Nadu,West,41,Laptop,Electronics,1500.0,1,1500.0,14.86,Returned,2023-10-21
Cust0153,Male,Rajasthan,West,49,Mouse,Accessories,30.0,2,60.0,6.54,Returned,2023-11-21
Cust0047,Male,Karnataka,East,41,Earbuds,Accessories,207.3,2,200.0,9.15,Returned,2023-04-23
Cust0269,Male,Gujarat,East,64,Monitor,Electronics,300.0,4,1200.0,13.49,Returned,2023-09-09
Cust0022,Male,Andhra Pradesh,North,49,Laptop,Electronics,1500.0,2,3000.0,8.24,Delivered,2023-04-15
Cust0106,Female,Odisha,East,50,Phone,Electronics,800.0,3,2400.0,10.13,Returned,2023-06-26
Cust0284,Male,Telangana,South,64,Earbuds,Accessories,100.0,2,200.0,10.57,In Transit,2023-06-03
Cust0149,Male,Kerala,South,40,Laptop,Electronics,1500.0,1,1500.0,14.19,In Transit,2023-05-20
Cust0068,Male,Jharkhand,East,64,Watch,Wearables,200.0,3,600.0,5.7,In Transit,2023-04-07
Cust0289,Female,Assam,East,37,Watch,Wearables,200.0,5,1000.0,5.6,Returned,2023-11-18
Cust0236,Male,Haryana,West,18,Laptop,Electronics,1500.0,2,3000.0,18.07,Returned,2023-01-23
Cust0148,Male,Delhi,West,49,Keyboard,Accessories,50.0,4,200.0,14.29,Delivered,2023-10-08
Cust0122,Male,Jammu & Kashmir,North,68,Earbuds,Accessories,100.0,4,400.0,11.52,Returned,2023-11-29
Cust0246,Female,Uttarakhand,South,64,Monitor,Electronics,300.0,3,900.0,15.77,Delivered,2023-09-29
Cust0204,Male,Tripura,West,54,Earbuds,Accessories,100.0,5,500.0,8.64,Delivered,2023-10-20
Cust0071,Female,Goa,South,49,Earbuds,Accessories,100.0,1,100.0,14.98,Delivered,2023-12-04
Cust0248,Male,Arunachal Pradesh,East,67,Monitor,Electronics,300.0,1,300.0,8.65,Returned,2023-08-27
Cust0088,Female,Mizoram,West,66,Earbuds,Accessories,100.0,5,500.0,14.84,Delivered,2023-06-08
Cust0020,Female,Sikkim,North,55,Monitor,Electronics,300.0,1,300.0,7.38,Delivered,2023-10-26
Cust0196,Male,Puducherry,East,37,Watch,Wearables,200.0,5,1000.0,19.55,Delivered,2023-04-23
Cust0211,Male,Dadra & Nagar Haveli and Daman & Diu,West,49,Keyboard,Accessories,50.0,1,50.0,14.62,Returned,2023-01-28
Cust0152,Female,Lakshadweep,South,69,Watch,Wearables,200.0,3,600.0,19.07,Delivered,2023-07-16
Cust0042,Male,Ladakh,East,57,Watch,Wearables,200.0,5,1000.0,15.99,Returned,2023-01-04
Cust0235,Male,Uttar Pradesh,East,19,Earbuds,Accessories,100.0,5,500.0,19.53,In Transit,2023-04-08
Cust0179,Male,West Bengal,North,45,Phone,Electronics,800.0,4,3200.0,15.02,Returned,2023-09-28
Cust0157,Female,Madhya Pradesh,East,48,Keyboard,Accessories,50.0,4,200.0,8.27,In Transit,2023-05-22
Cust0272,Male,Tamil Nadu,South,52,Mouse,Accessories,30.0,3,90.0,8.66,In Transit,2023-03-30
Cust0071,Female,Rajasthan,South,46,Earbuds,Accessories,100.0,5,500.0,11.88,Returned,2023-08-02
Cust0268,Male,Karnataka,North,21,Keyboard,Accessories,50.0,3,150.0,15.03,In Transit,2023-05-20
Cust0017,Female,Gujarat,West,36,Keyboard,Accessories,50.0,5,250.0,12.63,Delivered,2023-12-17
Cust0221,Male,Andhra Pradesh,West,33,Monitor,Electronics,300.0,3,900.0,7.25,Returned,2023-11-01
Cust0207,Male,Odisha,West,54,Earbuds,Accessories,100.0,2,200.0,6.22,Returned,2024-01-03
Cust0077,Male,Telangana,East,50,Monitor,Electronics,300.0,3,900.0,14.75,Delivered,2023-01-08
Cust0253,Female,Kerala,East,51,Earbuds,Accessories,100.0,4,400.0,17.18,In Transit,2023-09-25
Cust0253,Female,Jharkhand,East,51,Keyboard,Accessories,50.0,3,150.0,14.99,In Transit,2023-04-18
Cust0225,Female,Assam,North,49,Watch,Wearables,200.0,1,200.0,17.3,Delivered,2023-02-19
Cust0091,Female,Punjab,West,30,Earbuds,Accessories,100.0,1,100.0,6.47,Delivered,2023-06-01
Cust0142,Female,Chhattisgarh,South,32,Keyboard,Accessories,50.0,5,250.0,10.39,In Transit,2023-06-28
Cust0142,Female,Haryana,South,32,Monitor,Electronics,300.0,1,300.0,9.57,In Transit,2023-04-24
Cust0032,Male,Delhi,North,63,Phone,Electronics,800.0,2,1600.0,6.57,Delivered,2023-12-08
Cust0011,Male,Jammu & Kashmir,West,54,Keyboard,Accessories,50.0,1,50.0,13.9,Delivered,2023-11-04
Cust0068,Male,Himachal Pradesh,East,64,Watch,Wearables,200.0,2,400.0,11.49,Returned,2023-09-24
Cust0222,Female,Tripura,East,61,Mouse,Accessories,30.0,2,60.0,13.74,Delivered,2023-11-13
Cust0145,Male,Meghalaya,East,51,Laptop,Electronics,1500.0,1,1500.0,15.23,Returned,2023-10-10
Cust0249,Male,Arunachal Pradesh,South,33,Monitor,Electronics,300.0,5,1500.0,15.98,In Transit,2023-01-16
Cust0012,Male,Mizoram,West,28,Monitor,Electronics,300.0,2,600.0,14.13,Delivered,2023-02-11
Cust0038,Male,Sikkim,East,57,Monitor,Electronics,300.0,2,600.0,17.67,In Transit,2023-12-18
Cust0216,Female,Chandigarh,West,53,Keyboard,Accessories,50.0,5,250.0,15.62,Returned,2023-09-01
Cust0172,Female,Puducherry,South,56,Monitor,Electronics,300.0,5,1500.0,12.62,Returned,2023-07-20
Cust0048,Male,Andaman & Nicobar Islands,North,34,Monitor,Electronics,300.0,2,600.0,11.88,Returned,2023-09-23
Cust0260,Male,Dadra & Nagar Haveli and Daman & Diu,East,32,Monitor,Electronics,300.0,2,600.0,12.92,Returned,2023-07-14
Cust0063,Male,Lakshadweep,North,20,Watch,Wearables,200.0,4,800.0,15.78,Delivered,2023-06-14
Cust0160,Male,Maharashtra,South,69,Monitor,Electronics,300.0,2,600.0,18.79,Delivered,2023-07-29
Cust0250,Female,Bihar,North,64,Phone,Electronics,800.0,2,1600.0,17.54,Returned,2023-08-05
Cust0038,Male,West Bengal,North,57,Keyboard,Accessories,50.0,3,150.0,18.44,In Transit,2023-02-21
Cust0048,Male,Madhya Pradesh,North,34,Monitor,Electronics,300.0,2,600.0,12.94,In Transit,2023-05-05
Cust0183,Female,Tamil Nadu,West,42,Monitor,Electronics,300.0,3,900.0,14.11,Returned,2023-01-16
Cust0155,Male,Karnataka,North,41,Watch,Wearables,200.0,1,200.0,18.84,In Transit,2023-04-20
Cust0229,Female,Andhra Pradesh,North,49,Earbuds,Accessories,100.0,4,400.0,11.95,Delivered,2023-09-04
Cust0229,Male,Odisha,North,45,Mouse,Accessories,30.0,3,90.0,10.06,Delivered,2023-02-18
Cust0139,Male,Telangana,North,57,Mouse,Accessories,30.0,5,150.0,19.16,Returned,2023-01-07
Cust0095,Male,Jharkhand,West,60,Keyboard,Accessories,50.0,5,250.0,13.0,Returned,2023-12-19
Cust0001,Female,Assam,East,38,Keyboard,Accessories,50.0,3,150.0,6.14,Returned,2023-04-10
Cust0086,Male,Chhattisgarh,West,26,Watch,Wearables,200.0,5,1000.0,14.83,Delivered,2023-07-03
Cust0193,Female,Haryana,North,64,Monitor,Electronics,300.0,3,900.0,15.97,Delivered,2023-10-15
Cust0193,Female,Delhi,East,64,Earbuds,Accessories,100.0,4,400.0,12.48,In Transit,2023-06-10
Cust0044,Female,Jammu & Kashmir,East,30,Monitor,Electronics,300.0,4,1200.0,10.86,Delivered,2023-09-03
Cust0006,Female,Himachal Pradesh,East,52,Earbuds,Accessories,100.0,2,200.0,18.95,In Transit,2023-01-24
Cust0271,Female,Meghalaya,South,46,Earbuds,Accessories,100.0,2,200.0,19.54,Returned,2023-06-20
Cust0025,Female,Goa,East,56,Monitor,Electronics,300.0,3,900.0,17.34,Returned,2023-05-22
Cust0188,Male,Arunachal Pradesh,West,29,Keyboard,Accessories,50.0,3,150.0,12.06,Returned,2023-04-02
Cust0264,Male,Puducherry,West,59,Keyboard,Accessories,50.0,2,100.0,15.51,Returned,2023-07-16
Cust0156,Male,Andaman & Nicobar Islands,East,57,Watch,Wearables,200.0,5,1000.0,9.77,Returned,2023-01-27
Cust0044,Male,Dadra & Nagar Haveli and Daman & Diu,West,30,Earbuds,Accessories,100.0,1,100.0,15.64,Delivered,2023-09-06
Cust0171,Male,Ladakh,East,21,Earbuds,Accessories,100.0,5,500.0,13.7,In Transit,2023-01-14
Cust0213,Female,Maharashtra,North,45,Monitor,Electronics,300.0,4,1200.0,14.76,Delivered,2023-01-02
Cust0261,Male,Bihar,North,49,Mouse,Accessories,30.0,3,90.0,11.71,Delivered,2023-11-09
Cust0145,Male,Madhya Pradesh,North,51,Earbuds,Accessories,100.0,4,400.0,10.89,Delivered,2023-01-14
Cust0199,Male,Rajasthan,North,41,Monitor,Electronics,300.0,1,300.0,9.5,Delivered,2023-06-11
Cust0111,Female,Karnataka,West,19,Monitor,Electronics,300.0,3,900.0,13.79,In Transit,2023-05-16
